tick,rack,level,temperature,humidity,ph,ec,water_level,flow_rate,light_lux,airflow
321,A,1,21.58,71.52,5.74,1.89,55.92,1.76,414.0,1.46
321,A,2,21.87,69.21,5.71,1.92,55.92,1.8,446.9,1.53
321,A,3,22.37,67.83,5.7,1.89,55.92,1.87,475.7,1.72
321,A,4,22.82,67.1,5.71,1.9,55.92,1.85,519.1,1.83
321,B,1,21.86,70.19,5.73,1.9,55.92,1.86,404.7,1.35
321,B,2,22.28,69.52,5.68,1.89,55.92,1.74,458.8,1.47
321,B,3,22.59,68.15,5.71,1.91,55.92,1.8,477.8,1.52
321,B,4,23.24,66.56,5.69,1.91,55.92,1.84,511.3,1.67
322,A,1,21.2,71.39,5.73,1.88,55.87,1.74,412.6,1.5
322,A,2,21.88,69.31,5.74,1.92,55.87,1.74,442.7,1.64
322,A,3,22.28,68.12,5.71,1.94,55.87,1.72,494.4,1.69
322,A,4,22.69,66.82,5.71,1.94,55.87,1.84,522.8,1.81
322,B,1,21.74,70.45,5.7,1.92,55.87,1.77,405.0,1.31
322,B,2,22.25,68.7,5.69,1.87,55.87,1.76,439.0,1.46
322,B,3,22.59,67.79,5.74,1.88,55.87,1.74,477.2,1.55
322,B,4,23.09,67.11,5.69,1.9,55.87,1.75,524.5,1.7
323,A,1,21.63,72.01,5.73,1.92,55.83,1.85,418.2,1.48
323,A,2,21.9,69.1,5.72,1.9,55.83,1.76,461.9,1.61
323,A,3,22.48,67.64,5.72,1.88,55.83,1.73,501.0,1.73
323,A,4,22.92,67.13,5.69,1.9,55.83,1.78,540.2,1.79
323,B,1,22.04,69.87,5.74,1.9,55.83,1.84,429.3,1.32
323,B,2,22.07,68.83,5.74,1.94,55.83,1.7,443.8,1.48
323,B,3,22.69,67.7,5.69,1.93,55.83,1.7,490.4,1.55
323,B,4,23.38,66.64,5.72,1.88,55.83,1.78,515.6,1.68
324,A,1,21.39,70.99,5.74,1.94,55.79,1.77,418.1,1.42
324,A,2,21.86,68.85,5.71,1.88,55.79,1.74,463.5,1.57
324,A,3,22.22,67.59,5.73,1.91,55.79,1.77,481.7,1.7
324,A,4,22.91,66.49,5.7,1.94,55.79,1.8,521.8,1.83
324,B,1,21.71,70.26,5.73,1.93,55.79,1.77,432.4,1.33
324,B,2,22.43,68.57,5.74,1.95,55.79,1.81,473.8,1.45
324,B,3,22.62,68.05,5.71,1.94,55.79,1.69,509.8,1.61
324,B,4,23.3,66.96,5.7,1.91,55.79,1.8,535.0,1.68
325,A,1,21.37,71.04,5.73,1.92,55.75,1.8,422.0,1.49
325,A,2,22.08,68.64,5.75,1.9,55.75,1.79,469.0,1.53
325,A,3,22.55,67.1,5.73,1.94,55.75,1.73,494.3,1.67
325,A,4,22.67,66.09,5.73,1.91,55.75,1.72,529.0,1.88
325,B,1,21.99,69.31,5.71,1.89,55.75,1.8,428.0,1.29
325,B,2,22.51,68.84,5.7,1.92,55.75,1.82,458.1,1.4
325,B,3,22.6,67.77,5.72,1.93,55.75,1.8,499.0,1.55
325,B,4,23.4,66.21,5.71,1.94,55.75,1.83,527.8,1.67
326,A,1,21.39,70.98,5.75,1.92,55.72,1.78,421.6,1.51
326,A,2,21.8,68.83,5.76,1.93,55.72,1.69,456.3,1.57
326,A,3,22.43,67.68,5.72,1.94,55.72,1.73,517.5,1.68
326,A,4,22.74,66.25,5.75,1.93,55.72,1.73,528.1,1.79
326,B,1,21.96,70.05,5.72,1.93,55.72,1.67,435.3,1.28
326,B,2,22.15,68.63,5.71,1.91,55.72,1.77,481.9,1.46
326,B,3,22.75,67.0,5.71,1.96,55.72,1.67,514.2,1.56
326,B,4,23.33,66.53,5.73,1.89,55.72,1.72,554.0,1.72
327,A,1,21.75,70.63,5.74,1.96,55.69,1.78,429.7,1.49
327,A,2,22.21,68.83,5.75,1.91,55.69,1.77,473.9,1.55
327,A,3,22.48,67.78,5.76,1.9,55.69,1.77,506.6,1.68
327,A,4,23.08,66.55,5.76,1.94,55.69,1.79,545.0,1.89
327,B,1,22.13,69.79,5.76,1.94,55.69,1.69,435.3,1.34
327,B,2,22.24,68.48,5.75,1.95,55.69,1.68,467.9,1.44
327,B,3,22.93,67.74,5.74,1.95,55.69,1.74,498.1,1.52
327,B,4,23.35,66.44,5.76,1.94,55.69,1.75,555.8,1.72
328,A,1,21.65,71.39,5.71,1.96,55.66,1.77,449.4,1.48
328,A,2,21.87,68.28,5.72,1.92,55.66,1.71,473.1,1.62
328,A,3,22.65,66.7,5.72,1.93,55.66,1.65,503.9,1.71
328,A,4,22.95,66.41,5.76,1.94,55.66,1.73,552.3,1.81
328,B,1,22.09,69.68,5.75,1.96,55.66,1.69,439.5,1.35
328,B,2,22.21,68.23,5.76,1.92,55.66,1.79,489.3,1.38
328,B,3,22.83,67.03,5.72,1.93,55.66,1.78,521.1,1.54
328,B,4,23.25,65.62,5.75,1.9,55.66,1.67,560.7,1.66
329,A,1,21.57,70.62,5.76,1.95,55.63,1.74,436.9,1.41
329,A,2,22.24,67.68,5.74,1.92,55.63,1.64,486.8,1.61
329,A,3,22.69,67.52,5.74,1.95,55.63,1.69,531.2,1.67
329,A,4,22.78,66.06,5.74,1.95,55.63,1.72,564.0,1.88
329,B,1,22.01,69.79,5.76,1.94,55.63,1.68,453.1,1.25
329,B,2,22.25,68.47,5.72,1.97,55.63,1.71,475.0,1.48
329,B,3,22.78,66.86,5.72,1.91,55.63,1.73,519.5,1.52
329,B,4,23.27,66.51,5.74,1.95,55.63,1.76,561.3,1.67
330,A,1,21.84,70.44,5.74,1.93,55.61,1.72,438.7,1.44
330,A,2,22.09,68.03,5.72,1.92,55.61,1.75,494.8,1.64
330,A,3,22.4,67.44,5.77,1.97,55.61,1.66,525.1,1.66
330,A,4,23.16,66.23,5.71,1.93,55.61,1.63,543.2,1.84
330,B,1,21.98,69.49,5.73,1.95,55.61,1.74,453.9,1.36
330,B,2,22.56,67.61,5.73,1.93,55.61,1.65,482.5,1.4
330,B,3,22.78,66.8,5.75,1.91,55.61,1.72,529.6,1.59
330,B,4,23.33,65.65,5.76,1.92,55.61,1.66,563.9,1.75
331,A,1,21.79,70.72,5.76,1.92,55.59,1.7,463.1,1.42
331,A,2,22.28,68.16,5.77,1.95,55.59,1.74,481.8,1.56
331,A,3,22.52,66.47,5.77,1.91,55.59,1.71,517.3,1.7
331,A,4,23.13,65.45,5.73,1.91,55.59,1.67,560.2,1.79
331,B,1,22.18,68.87,5.76,1.94,55.59,1.73,442.3,1.32
331,B,2,22.55,68.47,5.73,1.93,55.59,1.68,488.9,1.45
331,B,3,23.11,67.39,5.75,1.92,55.59,1.67,522.7,1.55
331,B,4,23.29,65.52,5.77,1.96,55.59,1.64,561.3,1.65
332,A,1,21.52,70.94,5.73,1.93,55.57,1.64,468.9,1.41
332,A,2,22.27,67.98,5.78,1.95,55.57,1.64,495.5,1.59
332,A,3,22.57,66.63,5.73,1.94,55.57,1.67,535.0,1.72
332,A,4,23.23,65.32,5.72,1.97,55.57,1.62,564.6,1.82
332,B,1,22.04,69.25,5.77,1.92,55.57,1.75,448.6,1.3
332,B,2,22.6,67.78,5.77,1.95,55.57,1.62,491.3,1.47
332,B,3,22.86,66.9,5.75,1.9,55.57,1.64,520.7,1.6
332,B,4,23.37,65.15,5.72,1.97,55.57,1.74,553.5,1.69
333,A,1,21.86,70.25,5.74,1.9,55.55,1.62,459.0,1.4
333,A,2,22.43,67.72,5.78,1.93,55.55,1.59,486.4,1.53
333,A,3,22.77,66.18,5.78,1.96,55.55,1.65,520.1,1.66
333,A,4,22.94,65.86,5.73,1.94,55.55,1.66,570.3,1.9
333,B,1,22.38,69.29,5.78,1.97,55.55,1.71,462.2,1.33
333,B,2,22.65,67.9,5.74,1.91,55.55,1.63,499.8,1.44
333,B,3,23.19,66.69,5.76,1.93,55.55,1.66,532.6,1.62
333,B,4,23.69,65.25,5.78,1.96,55.55,1.71,582.7,1.65
334,A,1,21.89,70.02,5.74,1.94,55.53,1.61,458.2,1.42
334,A,2,22.42,67.7,5.78,1.93,55.53,1.7,497.6,1.58
334,A,3,22.51,66.55,5.77,1.96,55.53,1.7,535.5,1.72
334,A,4,23.2,64.88,5.75,1.92,55.53,1.66,576.8,1.86
334,B,1,22.29,68.42,5.74,1.95,55.53,1.73,461.2,1.33
334,B,2,22.85,67.27,5.75,1.94,55.53,1.65,499.3,1.45
334,B,3,23.15,66.83,5.74,1.91,55.53,1.71,544.2,1.53
334,B,4,23.61,65.74,5.77,1.93,55.53,1.59,581.7,1.71
335,A,1,22.05,70.22,5.78,1.92,55.52,1.63,471.4,1.44
335,A,2,22.49,67.97,5.75,1.9,55.52,1.6,518.1,1.56
335,A,3,22.79,66.48,5.77,1.91,55.52,1.72,553.9,1.75
335,A,4,23.18,64.75,5.76,1.96,55.52,1.71,577.6,1.83
335,B,1,22.14,69.0,5.74,1.98,55.52,1.68,470.1,1.31
335,B,2,22.84,67.47,5.75,1.91,55.52,1.72,511.7,1.47
335,B,3,23.21,66.11,5.74,1.97,55.52,1.62,543.8,1.55
335,B,4,23.76,65.12,5.78,1.93,55.52,1.65,563.4,1.71
336,A,1,22.07,69.71,5.77,1.95,55.51,1.63,484.4,1.47
336,A,2,22.36,66.8,5.73,1.92,55.51,1.58,521.8,1.55
336,A,3,22.8,66.22,5.74,1.91,55.51,1.62,534.1,1.77
336,A,4,23.15,65.09,5.78,1.92,55.51,1.61,584.5,1.8
336,B,1,22.36,68.4,5.73,1.92,55.51,1.66,463.3,1.32
336,B,2,22.71,67.06,5.75,1.96,55.51,1.71,497.4,1.49
336,B,3,23.17,66.52,5.76,1.98,55.51,1.68,540.7,1.61
336,B,4,23.44,65.54,5.79,1.91,55.51,1.71,569.0,1.71
337,A,1,21.82,70.3,5.74,1.95,55.49,1.55,462.3,1.47
337,A,2,22.28,66.8,5.74,1.91,55.49,1.63,512.0,1.55
337,A,3,22.98,65.64,5.78,1.91,55.49,1.6,540.2,1.67
337,A,4,23.34,65.52,5.77,1.95,55.49,1.56,583.5,1.79
337,B,1,22.46,68.47,5.74,1.91,55.49,1.63,474.1,1.34
337,B,2,22.92,66.9,5.79,1.95,55.49,1.67,519.1,1.44
337,B,3,23.42,66.27,5.79,1.92,55.49,1.69,550.8,1.51
337,B,4,23.71,64.83,5.73,1.95,55.49,1.63,570.8,1.64
338,A,1,21.98,69.49,5.73,1.97,55.48,1.55,488.5,1.44
338,A,2,22.4,66.77,5.78,1.92,55.48,1.65,501.4,1.56
338,A,3,23.01,66.1,5.74,1.92,55.48,1.69,564.0,1.7
338,A,4,23.5,64.37,5.76,1.94,55.48,1.66,594.0,1.84
338,B,1,22.6,68.39,5.76,1.93,55.48,1.58,466.3,1.3
338,B,2,22.84,67.15,5.75,1.95,55.48,1.57,518.1,1.45
338,B,3,23.32,66.33,5.75,1.91,55.48,1.61,543.4,1.62
338,B,4,23.53,64.9,5.77,1.95,55.48,1.6,592.2,1.67
339,A,1,22.2,69.54,5.78,1.94,55.47,1.59,496.3,1.41
339,A,2,22.52,67.02,5.74,1.91,55.47,1.52,520.8,1.58
339,A,3,23.02,66.11,5.78,1.98,55.47,1.67,539.2,1.77
339,A,4,23.52,64.97,5.78,1.95,55.47,1.66,582.4,1.89
339,B,1,22.64,68.62,5.75,1.93,55.47,1.52,489.7,1.32
339,B,2,23.11,67.28,5.79,1.98,55.47,1.61,513.8,1.45
339,B,3,23.45,65.37,5.77,1.97,55.47,1.59,541.0,1.58
339,B,4,23.85,65.31,5.79,1.97,55.47,1.66,591.6,1.69
340,A,1,22.29,69.86,5.76,1.93,55.46,1.61,499.4,1.47
340,A,2,22.64,66.76,5.76,1.92,55.46,1.64,510.6,1.61
340,A,3,22.95,66.14,5.75,1.97,55.46,1.65,568.8,1.69
340,A,4,23.36,64.55,5.78,1.97,55.46,1.54,593.3,1.83
340,B,1,22.67,67.92,5.75,1.95,55.46,1.63,485.1,1.33
340,B,2,22.95,67.04,5.78,1.94,55.46,1.63,531.9,1.44
340,B,3,23.59,65.48,5.76,1.92,55.46,1.65,566.1,1.58
340,B,4,23.64,64.28,5.75,1.93,55.46,1.52,599.2,1.73
341,A,1,22.09,68.97,5.79,1.98,55.44,1.58,488.5,1.46
341,A,2,22.5,66.99,5.77,1.95,55.44,1.52,526.1,1.54
341,A,3,22.97,65.17,5.78,1.92,55.44,1.53,571.6,1.66
341,A,4,23.29,64.29,5.78,1.96,55.44,1.61,579.4,1.85
341,B,1,22.65,67.47,5.75,1.97,55.44,1.58,476.5,1.28
341,B,2,22.92,66.77,5.79,1.96,55.44,1.51,522.1,1.47
341,B,3,23.23,65.68,5.78,1.94,55.44,1.57,553.9,1.52
341,B,4,23.95,64.26,5.77,1.98,55.44,1.57,605.1,1.75
342,A,1,22.2,69.28,5.79,1.99,55.43,1.55,488.9,1.46
342,A,2,22.83,66.92,5.79,1.94,55.43,1.64,525.0,1.6
342,A,3,22.91,65.63,5.79,1.95,55.43,1.52,560.1,1.66
342,A,4,23.75,64.83,5.76,1.98,55.43,1.63,602.5,1.86
342,B,1,22.54,67.8,5.78,1.95,55.43,1.6,478.3,1.27
342,B,2,23.13,66.72,5.8,1.92,55.43,1.54,531.5,1.39
342,B,3,23.39,65.82,5.75,1.95,55.43,1.57,565.7,1.54
342,B,4,24.11,64.61,5.79,1.97,55.43,1.6,582.7,1.69
343,A,1,22.33,69.56,5.79,1.92,55.42,1.59,483.0,1.44
343,A,2,22.8,66.28,5.8,1.94,55.42,1.55,519.7,1.58
343,A,3,23.21,64.87,5.8,1.92,55.42,1.5,575.2,1.66
343,A,4,23.73,64.2,5.76,1.94,55.42,1.57,596.5,1.86
343,B,1,22.74,67.56,5.77,1.98,55.42,1.56,483.3,1.29
343,B,2,23.01,66.8,5.75,1.93,55.42,1.52,535.8,1.38
343,B,3,23.53,64.86,5.77,1.94,55.42,1.52,557.5,1.53
343,B,4,24.06,64.67,5.77,1.96,55.42,1.52,610.7,1.67
344,A,1,22.24,68.7,5.78,1.98,55.4,1.59,502.9,1.42
344,A,2,22.91,65.93,5.75,2.0,55.4,1.47,527.1,1.64
344,A,3,23.31,65.58,5.77,1.98,55.4,1.59,555.2,1.71
344,A,4,23.5,63.69,5.79,1.93,55.4,1.51,585.5,1.88
344,B,1,22.62,67.66,5.78,1.93,55.4,1.53,491.7,1.32
344,B,2,22.94,66.57,5.78,1.97,55.4,1.48,538.3,1.45
344,B,3,23.78,65.2,5.76,1.97,55.4,1.6,567.7,1.58
344,B,4,24.0,64.07,5.77,1.96,55.4,1.61,590.6,1.67
345,A,1,22.46,68.37,6.53,1.94,55.39,1.55,503.1,1.51
345,A,2,22.92,65.96,6.55,1.94,55.39,1.61,522.8,1.58
345,A,3,23.2,65.03,6.53,1.98,55.39,1.59,566.9,1.77
345,A,4,23.86,64.06,6.53,2.0,55.39,1.59,597.4,1.79
345,B,1,22.55,67.08,6.53,1.97,55.39,1.6,489.9,1.3
345,B,2,23.21,66.81,6.52,1.98,55.39,1.56,516.0,1.47
345,B,3,23.8,64.69,6.53,1.93,55.39,1.51,555.1,1.56
345,B,4,24.29,64.06,6.54,1.99,55.39,1.57,594.1,1.74
346,A,1,22.29,68.91,6.52,1.95,55.37,1.5,499.5,1.4
346,A,2,22.8,66.61,6.53,1.92,55.37,1.59,517.8,1.58
346,A,3,23.33,64.93,6.52,1.94,55.37,1.52,557.4,1.75
346,A,4,23.71,63.87,6.54,1.97,55.37,1.47,594.9,1.83
346,B,1,22.85,67.78,6.55,1.94,55.37,1.46,491.6,1.28
346,B,2,23.22,66.1,6.52,1.94,55.37,1.47,545.2,1.45
346,B,3,23.69,64.67,6.55,1.99,55.37,1.49,567.3,1.57
346,B,4,23.94,64.31,6.51,1.97,55.37,1.46,594.6,1.69
347,A,1,22.33,68.59,6.52,1.97,55.35,1.58,511.0,1.48
347,A,2,22.79,65.58,6.51,1.97,55.35,1.59,542.7,1.64
347,A,3,23.36,65.3,6.55,1.98,55.35,1.52,558.1,1.77
347,A,4,23.88,64.36,6.55,1.96,55.35,1.52,600.7,1.8
347,B,1,22.95,67.22,6.54,1.95,55.35,1.51,488.0,1.33
347,B,2,23.27,65.78,6.51,1.98,55.35,1.5,537.9,1.48
347,B,3,23.95,65.03,6.55,1.99,55.35,1.51,574.5,1.61
347,B,4,24.14,64.16,6.54,1.94,55.35,1.54,590.2,1.67
348,A,1,22.55,68.93,6.54,1.99,55.33,1.44,493.3,1.47
348,A,2,23.05,66.28,6.56,1.98,55.33,1.56,532.7,1.55
348,A,3,23.43,65.21,6.51,1.97,55.33,1.49,577.2,1.72
348,A,4,24.02,63.88,6.53,1.97,55.33,1.5,601.4,1.87
348,B,1,22.91,67.26,6.55,1.98,55.33,1.49,499.7,1.34
348,B,2,23.56,65.85,6.52,1.94,55.33,1.55,544.1,1.49
348,B,3,23.89,64.55,6.53,1.94,55.33,1.44,555.8,1.56
348,B,4,24.35,64.06,6.52,1.93,55.33,1.45,596.8,1.67
349,A,1,22.43,68.73,6.53,1.94,55.31,1.57,509.7,1.41
349,A,2,23.02,66.07,6.54,1.98,55.31,1.55,521.0,1.53
349,A,3,23.35,64.43,6.5,1.97,55.31,1.54,557.5,1.73
349,A,4,23.95,63.19,6.52,1.96,55.31,1.5,604.1,1.81
349,B,1,23.06,66.75,6.54,1.99,55.31,1.55,510.0,1.25
349,B,2,23.43,65.4,6.55,1.93,55.31,1.52,538.2,1.46
349,B,3,23.83,65.25,6.55,1.94,55.31,1.43,570.4,1.51
349,B,4,24.13,63.5,6.5,1.98,55.31,1.54,605.2,1.67
350,A,1,22.48,68.64,6.54,1.97,55.28,1.58,504.3,1.49
350,A,2,23.23,66.27,6.53,1.97,55.28,1.57,550.1,1.58
350,A,3,23.49,64.2,6.53,1.93,55.28,1.48,572.6,1.75
350,A,4,24.0,64.07,6.51,1.97,55.28,1.57,613.2,1.82
350,B,1,22.89,66.99,6.52,1.93,55.28,1.58,511.4,1.25
350,B,2,23.26,65.98,6.51,1.92,55.28,1.46,534.2,1.46
350,B,3,23.78,64.26,6.56,1.97,55.28,1.56,568.8,1.52
350,B,4,24.52,63.87,6.54,1.92,55.28,1.55,610.6,1.68
351,A,1,22.82,68.65,6.55,1.99,55.26,1.46,510.1,1.45
351,A,2,23.18,65.81,6.55,1.94,55.26,1.52,550.8,1.63
351,A,3,23.67,65.02,6.52,1.95,55.26,1.55,582.1,1.68
351,A,4,23.97,63.93,6.55,1.95,55.26,1.52,599.3,1.83
351,B,1,23.26,66.75,6.56,1.99,55.26,1.5,507.6,1.36
351,B,2,23.7,65.34,6.5,1.94,55.26,1.54,535.1,1.44
351,B,3,24.08,64.77,6.51,1.95,55.26,1.57,563.6,1.62
351,B,4,24.4,63.12,6.54,2.0,55.26,1.43,595.9,1.71
352,A,1,22.76,68.41,6.52,1.94,55.23,1.45,514.4,1.44
352,A,2,23.28,65.08,6.5,1.97,55.23,1.49,538.0,1.64
352,A,3,23.51,64.27,6.51,1.97,55.23,1.47,576.3,1.77
352,A,4,23.92,63.22,6.5,1.93,55.23,1.45,601.4,1.81
352,B,1,23.14,66.82,6.52,1.99,55.23,1.45,496.9,1.3
352,B,2,23.43,65.33,6.55,2.0,55.23,1.47,538.9,1.4
352,B,3,23.86,64.76,6.51,1.95,55.23,1.55,566.7,1.56
352,B,4,24.47,63.25,6.52,1.99,55.23,1.43,600.3,1.65
353,A,1,22.87,67.6,6.53,1.95,55.2,1.56,492.3,1.42
353,A,2,23.08,65.11,6.51,1.94,55.2,1.42,527.2,1.63
353,A,3,23.51,64.84,6.53,1.99,55.2,1.56,584.5,1.74
353,A,4,24.01,63.01,6.53,1.97,55.2,1.54,607.9,1.86
353,B,1,23.1,66.22,6.51,1.96,55.2,1.55,501.8,1.32
353,B,2,23.48,65.65,6.52,1.95,55.2,1.47,547.7,1.41
353,B,3,24.24,64.1,6.51,1.95,55.2,1.53,582.3,1.6
353,B,4,24.39,62.96,6.56,1.97,55.2,1.56,620.9,1.75
354,A,1,22.64,67.89,6.54,1.94,55.16,1.45,516.9,1.44
354,A,2,23.31,65.76,6.54,1.94,55.16,1.54,546.2,1.54
354,A,3,23.92,64.23,6.52,2.0,55.16,1.46,586.0,1.68
354,A,4,24.19,63.22,6.54,1.94,55.16,1.44,613.3,1.82
354,B,1,23.03,66.29,6.54,1.95,55.16,1.46,513.7,1.34
354,B,2,23.49,64.93,6.53,2.01,55.16,1.53,544.7,1.49
354,B,3,24.13,64.48,6.55,1.95,55.16,1.5,560.5,1.58
354,B,4,24.65,63.24,6.53,1.93,55.16,1.55,609.6,1.68
355,A,1,22.79,68.03,6.51,2.0,55.12,1.52,513.4,1.41
355,A,2,23.39,64.96,6.5,1.99,55.12,1.47,550.7,1.59
355,A,3,23.85,64.55,6.54,2.0,55.12,1.47,561.8,1.76
355,A,4,24.19,62.56,6.51,1.99,55.12,1.52,598.8,1.87
355,B,1,23.23,66.31,6.51,1.99,55.12,1.48,496.5,1.3
355,B,2,23.58,65.68,6.5,2.01,55.12,1.44,546.5,1.4
355,B,3,24.17,64.22,6.55,1.94,55.12,1.52,585.4,1.52
355,B,4,24.51,63.02,6.53,1.97,55.12,1.53,594.9,1.69
356,A,1,23.0,67.99,6.5,1.95,55.08,1.5,502.6,1.44
356,A,2,23.5,65.29,6.5,1.94,55.08,1.42,544.1,1.63
356,A,3,23.65,64.45,6.52,1.94,55.08,1.45,564.8,1.72
356,A,4,24.29,62.92,6.5,1.93,55.08,1.43,611.4,1.84
356,B,1,23.3,66.44,6.51,1.96,55.08,1.48,497.4,1.35
356,B,2,23.9,65.48,6.55,1.96,55.08,1.48,537.2,1.47
356,B,3,24.1,64.63,6.54,1.99,55.08,1.54,576.2,1.51
356,B,4,24.59,63.15,6.55,1.95,55.08,1.47,618.9,1.65
357,A,1,22.93,67.93,6.54,1.97,55.04,1.42,504.0,1.47
357,A,2,23.46,64.86,6.52,1.94,55.04,1.41,551.0,1.62
357,A,3,23.97,64.28,6.51,1.94,55.04,1.47,581.2,1.74
357,A,4,24.4,62.94,6.55,1.95,55.04,1.52,600.7,1.9
357,B,1,23.3,65.82,6.5,1.98,55.04,1.52,513.7,1.34
357,B,2,23.97,64.66,6.51,1.96,55.04,1.43,541.8,1.4
357,B,3,24.39,63.97,6.52,1.94,55.04,1.49,577.5,1.55
357,B,4,24.56,62.98,6.5,1.98,55.04,1.54,593.2,1.73
358,A,1,23.0,67.45,6.55,1.94,54.99,1.53,487.3,1.42
358,A,2,23.6,64.84,6.52,2.0,54.99,1.46,525.2,1.56
358,A,3,24.12,64.35,6.52,1.93,54.99,1.49,579.2,1.75
358,A,4,24.58,63.04,6.54,1.93,54.99,1.45,599.3,1.88
358,B,1,23.61,66.52,6.53,1.94,54.99,1.39,498.1,1.29
358,B,2,23.72,64.84,6.54,1.99,54.99,1.53,528.3,1.42
358,B,3,24.23,64.19,6.55,1.94,54.99,1.45,558.9,1.58
358,B,4,24.88,62.59,6.53,1.93,54.99,1.53,591.6,1.75
359,A,1,23.02,67.82,6.54,2.0,54.93,1.41,508.7,1.44
359,A,2,23.72,64.63,6.54,1.94,54.93,1.42,546.6,1.55
359,A,3,23.91,63.74,6.53,1.94,54.93,1.44,565.2,1.66
359,A,4,24.28,62.85,6.51,1.95,54.93,1.41,592.3,1.82
359,B,1,23.45,66.21,6.54,1.98,54.93,1.4,500.9,1.34
359,B,2,24.16,64.97,6.55,1.94,54.93,1.47,532.9,1.4
359,B,3,24.42,64.4,6.56,1.96,54.93,1.45,583.9,1.56
359,B,4,24.93,62.66,6.54,2.01,54.93,1.47,611.2,1.71
